date_ref;period;order_status;nb_orders;nb_items;quantity;gross_sales;net_sales
23-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
23-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
24-06-2020;MTD;Rejected;1;1;1;209.99;188.991
24-06-2020;QTD;Rejected;1;1;1;209.99;188.991
24-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
24-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
24-06-2020;YTD;Rejected;2;5;6;3908.94;3474.7466
24-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
24-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
24-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
25-06-2020;MTD;Rejected;1;1;1;209.99;188.991
25-06-2020;QTD;Rejected;1;1;1;209.99;188.991
25-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
25-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
25-06-2020;YTD;Rejected;2;5;6;3908.94;3474.7466
25-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
25-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
25-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
26-06-2020;MTD;Rejected;1;1;1;209.99;188.991
26-06-2020;QTD;Rejected;1;1;1;209.99;188.991
26-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
26-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
26-06-2020;YTD;Rejected;2;5;6;3908.94;3474.7466
26-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
26-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
26-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
27-06-2020;MTD;Rejected;1;1;1;209.99;188.991
27-06-2020;QTD;Rejected;1;1;1;209.99;188.991
27-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
27-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
27-06-2020;YTD;Rejected;2;5;6;3908.94;3474.7466
27-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
27-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
27-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
28-06-2020;MTD;Rejected;1;1;1;209.99;188.991
28-06-2020;QTD;Rejected;1;1;1;209.99;188.991
28-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
28-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
28-06-2020;YTD;Rejected;2;5;6;3908.94;3474.7466
28-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
28-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
28-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
29-06-2020;MTD;Rejected;1;1;1;209.99;188.991
29-06-2020;QTD;Rejected;1;1;1;209.99;188.991
29-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
29-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
29-06-2020;YTD;Rejected;2;5;6;3908.94;3474.7466
29-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
29-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
29-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
30-06-2020;MTD;Rejected;1;1;1;209.99;188.991
30-06-2020;QTD;Rejected;1;1;1;209.99;188.991
30-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
30-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
30-06-2020;YTD;Rejected;2;5;6;3908.94;3474.7466
30-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
30-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
30-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
01-07-2020;MTD;Rejected;1;5;6;10019.94;8597.946
01-07-2020;QTD;Rejected;1;5;6;10019.94;8597.946
01-07-2020;YTD;Rejected;3;10;12;13928.88;12072.693
01-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
01-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
01-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
02-07-2020;MTD;Rejected;1;5;6;10019.94;8597.946
02-07-2020;QTD;Rejected;1;5;6;10019.94;8597.946
02-07-2020;YTD;Rejected;3;10;12;13928.88;12072.693
02-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
02-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
02-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
03-07-2020;MTD;Rejected;1;5;6;10019.94;8597.946
03-07-2020;QTD;Rejected;1;5;6;10019.94;8597.946
03-07-2020;YTD;Rejected;3;10;12;13928.88;12072.693
03-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
03-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
03-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
04-07-2020;MTD;Rejected;1;5;6;10019.94;8597.946
04-07-2020;QTD;Rejected;1;5;6;10019.94;8597.946
04-07-2020;YTD;Rejected;3;10;12;13928.88;12072.693
04-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
04-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
04-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
05-07-2020;MTD;Rejected;1;5;6;10019.94;8597.946
05-07-2020;QTD;Rejected;1;5;6;10019.94;8597.946
05-07-2020;YTD;Rejected;3;10;12;13928.88;12072.693
05-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
05-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
05-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
06-07-2020;MTD;Rejected;1;5;6;10019.94;8597.946
06-07-2020;QTD;Rejected;1;5;6;10019.94;8597.946
06-07-2020;YTD;Rejected;3;10;12;13928.88;12072.693
06-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
06-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
06-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
07-07-2020;MTD;Rejected;1;5;6;10019.94;8597.946
07-07-2020;QTD;Rejected;1;5;6;10019.94;8597.946
07-07-2020;YTD;Rejected;3;10;12;13928.88;12072.693
07-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
07-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
07-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
08-07-2020;MTD;Rejected;1;5;6;10019.94;8597.946
08-07-2020;QTD;Rejected;1;5;6;10019.94;8597.946
08-07-2020;YTD;Rejected;3;10;12;13928.88;12072.693
08-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
08-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
08-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
09-07-2020;MTD;Rejected;1;5;6;10019.94;8597.946
09-07-2020;QTD;Rejected;1;5;6;10019.94;8597.946
09-07-2020;YTD;Rejected;3;10;12;13928.88;12072.693
09-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
09-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
09-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
10-07-2020;MTD;Rejected;2;7;8;10889.92;9380.929
10-07-2020;QTD;Rejected;2;7;8;10889.92;9380.929
10-07-2020;YTD;Rejected;4;12;14;14798.86;12855.675
10-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
10-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
10-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
11-07-2020;MTD;Rejected;3;8;9;11889.91;10330.919
11-07-2020;QTD;Rejected;3;8;9;11889.91;10330.919
11-07-2020;YTD;Rejected;5;13;15;15798.85;13805.666
11-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
11-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
11-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
12-07-2020;MTD;Rejected;4;9;11;12949.89;11337.9
12-07-2020;QTD;Rejected;4;9;11;12949.89;11337.9
12-07-2020;YTD;Rejected;6;14;17;16858.83;14812.646
12-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
12-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
12-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
13-07-2020;MTD;Rejected;4;9;11;12949.89;11337.9
13-07-2020;QTD;Rejected;4;9;11;12949.89;11337.9
13-07-2020;YTD;Rejected;6;14;17;16858.83;14812.646
13-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
13-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
13-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
14-07-2020;MTD;Rejected;4;9;11;12949.89;11337.9
14-07-2020;QTD;Rejected;4;9;11;12949.89;11337.9
14-07-2020;YTD;Rejected;6;14;17;16858.83;14812.646
14-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
14-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
14-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
15-07-2020;MTD;Rejected;4;9;11;12949.89;11337.9
15-07-2020;QTD;Rejected;4;9;11;12949.89;11337.9
15-07-2020;YTD;Rejected;6;14;17;16858.83;14812.646
15-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
15-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
15-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
16-07-2020;MTD;Rejected;4;9;11;12949.89;11337.9
16-07-2020;QTD;Rejected;4;9;11;12949.89;11337.9
16-07-2020;YTD;Rejected;6;14;17;16858.83;14812.646
16-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
16-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
16-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
17-07-2020;MTD;Rejected;4;9;11;12949.89;11337.9
17-07-2020;QTD;Rejected;4;9;11;12949.89;11337.9
17-07-2020;YTD;Rejected;6;14;17;16858.83;14812.646
17-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
17-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
17-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
18-07-2020;MTD;Rejected;4;9;11;12949.89;11337.9
18-07-2020;QTD;Rejected;4;9;11;12949.89;11337.9
18-07-2020;YTD;Rejected;6;14;17;16858.83;14812.646
18-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
18-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
18-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
19-07-2020;MTD;Rejected;4;9;11;12949.89;11337.9
19-07-2020;QTD;Rejected;4;9;11;12949.89;11337.9
19-07-2020;YTD;Rejected;6;14;17;16858.83;14812.646
19-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
19-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
19-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
20-07-2020;MTD;Rejected;4;9;11;12949.89;11337.9
20-07-2020;QTD;Rejected;4;9;11;12949.89;11337.9
20-07-2020;YTD;Rejected;6;14;17;16858.83;14812.646
20-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
20-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
20-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
21-07-2020;MTD;Rejected;4;9;11;12949.89;11337.9
21-07-2020;QTD;Rejected;4;9;11;12949.89;11337.9
21-07-2020;YTD;Rejected;6;14;17;16858.83;14812.646
21-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
21-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
21-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
22-07-2020;MTD;Rejected;4;9;11;12949.89;11337.9
22-07-2020;QTD;Rejected;4;9;11;12949.89;11337.9
22-07-2020;YTD;Rejected;6;14;17;16858.83;14812.646
22-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
22-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
22-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
23-07-2020;MTD;Rejected;4;9;11;12949.89;11337.9
23-07-2020;QTD;Rejected;4;9;11;12949.89;11337.9
23-07-2020;YTD;Rejected;6;14;17;16858.83;14812.646
23-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
23-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
23-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
24-07-2020;MTD;Rejected;4;9;11;12949.89;11337.9
24-07-2020;QTD;Rejected;4;9;11;12949.89;11337.9
24-07-2020;YTD;Rejected;6;14;17;16858.83;14812.646
24-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
24-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
24-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
25-07-2020;MTD;Rejected;4;9;11;12949.89;11337.9
25-07-2020;QTD;Rejected;4;9;11;12949.89;11337.9
25-07-2020;YTD;Rejected;6;14;17;16858.83;14812.646
25-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
25-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
25-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
26-07-2020;MTD;Rejected;4;9;11;12949.89;11337.9
26-07-2020;QTD;Rejected;4;9;11;12949.89;11337.9
26-07-2020;YTD;Rejected;6;14;17;16858.83;14812.646
26-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
26-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
26-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
27-07-2020;MTD;Rejected;4;9;11;12949.89;11337.9
27-07-2020;QTD;Rejected;4;9;11;12949.89;11337.9
27-07-2020;YTD;Rejected;6;14;17;16858.83;14812.646
27-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
27-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
27-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
28-07-2020;MTD;Rejected;4;9;11;12949.89;11337.9
28-07-2020;QTD;Rejected;4;9;11;12949.89;11337.9
28-07-2020;YTD;Rejected;6;14;17;16858.83;14812.646
28-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
28-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
28-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
29-07-2020;MTD;Rejected;4;9;11;12949.89;11337.9
29-07-2020;QTD;Rejected;4;9;11;12949.89;11337.9
29-07-2020;YTD;Rejected;6;14;17;16858.83;14812.646
29-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
29-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
29-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
30-07-2020;MTD;Rejected;4;9;11;12949.89;11337.9
30-07-2020;QTD;Rejected;4;9;11;12949.89;11337.9
30-07-2020;YTD;Rejected;6;14;17;16858.83;14812.646
30-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
30-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
30-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
31-07-2020;MTD;Rejected;4;9;11;12949.89;11337.9
31-07-2020;QTD;Rejected;4;9;11;12949.89;11337.9
31-07-2020;YTD;Rejected;6;14;17;16858.83;14812.646
31-07-2020;YTD;Completed;154;458;686;1053245.4;942793.4
31-07-2020;YTD;Processing;63;203;306;477407.1;429182.3
31-07-2020;YTD;Pending;62;182;274;431772.38;388739.53
01-08-2020;QTD;Rejected;4;9;11;12949.89;11337.9
01-08-2020;YTD;Rejected;6;14;17;16858.83;14812.646
01-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
01-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
01-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
02-08-2020;QTD;Rejected;4;9;11;12949.89;11337.9
02-08-2020;YTD;Rejected;6;14;17;16858.83;14812.646
02-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
02-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
02-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
03-08-2020;QTD;Rejected;4;9;11;12949.89;11337.9
03-08-2020;YTD;Rejected;6;14;17;16858.83;14812.646
03-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
03-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
03-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
04-08-2020;QTD;Rejected;4;9;11;12949.89;11337.9
04-08-2020;YTD;Rejected;6;14;17;16858.83;14812.646
04-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
04-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
04-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
05-08-2020;QTD;Rejected;4;9;11;12949.89;11337.9
05-08-2020;YTD;Rejected;6;14;17;16858.83;14812.646
05-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
05-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
05-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
06-08-2020;QTD;Rejected;4;9;11;12949.89;11337.9
06-08-2020;YTD;Rejected;6;14;17;16858.83;14812.646
06-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
06-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
06-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
07-08-2020;QTD;Rejected;4;9;11;12949.89;11337.9
07-08-2020;YTD;Rejected;6;14;17;16858.83;14812.646
07-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
07-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
07-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
08-08-2020;QTD;Rejected;4;9;11;12949.89;11337.9
08-08-2020;YTD;Rejected;6;14;17;16858.83;14812.646
08-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
08-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
08-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
09-08-2020;QTD;Rejected;4;9;11;12949.89;11337.9
09-08-2020;YTD;Rejected;6;14;17;16858.83;14812.646
09-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
09-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
09-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
10-08-2020;QTD;Rejected;4;9;11;12949.89;11337.9
10-08-2020;YTD;Rejected;6;14;17;16858.83;14812.646
10-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
10-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
10-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
11-08-2020;QTD;Rejected;4;9;11;12949.89;11337.9
11-08-2020;YTD;Rejected;6;14;17;16858.83;14812.646
11-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
11-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
11-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
12-08-2020;QTD;Rejected;4;9;11;12949.89;11337.9
12-08-2020;YTD;Rejected;6;14;17;16858.83;14812.646
12-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
12-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
12-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
13-08-2020;QTD;Rejected;4;9;11;12949.89;11337.9
13-08-2020;YTD;Rejected;6;14;17;16858.83;14812.646
13-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
13-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
13-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
14-08-2020;QTD;Rejected;4;9;11;12949.89;11337.9
14-08-2020;YTD;Rejected;6;14;17;16858.83;14812.646
14-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
14-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
14-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
15-08-2020;QTD;Rejected;4;9;11;12949.89;11337.9
15-08-2020;YTD;Rejected;6;14;17;16858.83;14812.646
15-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
15-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
15-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
16-08-2020;QTD;Rejected;4;9;11;12949.89;11337.9
16-08-2020;YTD;Rejected;6;14;17;16858.83;14812.646
16-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
16-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
16-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
17-08-2020;QTD;Rejected;4;9;11;12949.89;11337.9
17-08-2020;YTD;Rejected;6;14;17;16858.83;14812.646
17-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
17-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
17-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
18-08-2020;QTD;Rejected;4;9;11;12949.89;11337.9
18-08-2020;YTD;Rejected;6;14;17;16858.83;14812.646
18-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
18-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
18-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
19-08-2020;QTD;Rejected;4;9;11;12949.89;11337.9
19-08-2020;YTD;Rejected;6;14;17;16858.83;14812.646
19-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
19-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
19-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
20-08-2020;QTD;Rejected;4;9;11;12949.89;11337.9
20-08-2020;YTD;Rejected;6;14;17;16858.83;14812.646
20-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
20-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
20-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
21-08-2020;QTD;Rejected;4;9;11;12949.89;11337.9
21-08-2020;YTD;Rejected;6;14;17;16858.83;14812.646
21-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
21-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
21-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
22-08-2020;QTD;Rejected;4;9;11;12949.89;11337.9
22-08-2020;YTD;Rejected;6;14;17;16858.83;14812.646
22-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
22-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
22-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
23-08-2020;MTD;Rejected;1;4;6;3023.94;2483.15
23-08-2020;QTD;Rejected;5;13;17;15973.83;13821.05
23-08-2020;YTD;Rejected;7;18;23;19882.77;17295.797
23-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
23-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
23-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
24-08-2020;MTD;Rejected;1;4;6;3023.94;2483.15
24-08-2020;QTD;Rejected;5;13;17;15973.83;13821.05
24-08-2020;YTD;Rejected;7;18;23;19882.77;17295.797
24-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
24-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
24-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
25-08-2020;MTD;Rejected;2;6;9;10256.91;8377.814
25-08-2020;QTD;Rejected;6;15;20;23206.8;19715.715
25-08-2020;YTD;Rejected;8;20;26;27115.74;23190.46
25-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
25-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
25-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
26-08-2020;MTD;Rejected;2;6;9;10256.91;8377.814
26-08-2020;QTD;Rejected;6;15;20;23206.8;19715.715
26-08-2020;YTD;Rejected;8;20;26;27115.74;23190.46
26-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
26-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
26-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
27-08-2020;MTD;Rejected;2;6;9;10256.91;8377.814
27-08-2020;QTD;Rejected;6;15;20;23206.8;19715.715
27-08-2020;YTD;Rejected;8;20;26;27115.74;23190.46
27-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
27-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
27-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
28-08-2020;MTD;Rejected;2;6;9;10256.91;8377.814
28-08-2020;QTD;Rejected;6;15;20;23206.8;19715.715
28-08-2020;YTD;Rejected;8;20;26;27115.74;23190.46
28-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
28-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
28-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
29-08-2020;MTD;Rejected;2;6;9;10256.91;8377.814
29-08-2020;QTD;Rejected;6;15;20;23206.8;19715.715
29-08-2020;YTD;Rejected;8;20;26;27115.74;23190.46
29-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
29-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
29-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
30-08-2020;MTD;Rejected;2;6;9;10256.91;8377.814
30-08-2020;QTD;Rejected;6;15;20;23206.8;19715.715
30-08-2020;YTD;Rejected;8;20;26;27115.74;23190.46
30-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
30-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
30-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
31-08-2020;MTD;Rejected;2;6;9;10256.91;8377.814
31-08-2020;QTD;Rejected;6;15;20;23206.8;19715.715
31-08-2020;YTD;Rejected;8;20;26;27115.74;23190.46
31-08-2020;YTD;Completed;154;458;686;1053245.4;942793.4
31-08-2020;YTD;Processing;63;203;306;477407.1;429182.3
31-08-2020;YTD;Pending;62;182;274;431772.38;388739.53
